lead_id,age,education,occupation,city,course_enquiry,lead_source,website_visits,course_page_views,pricing_page_views,brochure_downloaded,email_opens,email_clicks,whatsapp_responses,calls_answered,followup_count,webinar_attended,demo_attended,video_watches,days_since_last_activity,purchased_within_30_days,purchased_course
100202,32,Bachelor,Student,Jaipur,Business Analytics,Google,6,2,1.0,0,3,0,1,1,1,0,0,0,19.1,0,No Purchase
100203,25,Bachelor,Student,Other,Finance,LinkedIn,9,3,2.0,1,8,1,2,1,5,0,0,6,12.5,0,No Purchase
100204,28,Diploma,Job Seeker,Mumbai,Data Science,LinkedIn,4,3,1.0,0,1,0,3,1,4,0,0,0,22.4,0,No Purchase
100205,18,Bachelor,Working Professional,Chennai,Data Science,Instagram,1,4,0.0,0,4,0,0,0,2,0,0,1,9.6,0,No Purchase
100206,25,Master,Self Employed,Chennai,Business Analytics,Google,10,5,4.0,0,7,1,1,2,4,0,0,3,39.7,1,Business Analytics
100207,21,Diploma,Student,Other,Finance,Instagram,2,1,0.0,0,1,0,0,1,4,0,0,2,24.8,0,No Purchase
100208,19,High School,Working Professional,Hyderabad,Finance,Facebook,5,2,1.0,0,3,0,0,0,2,0,0,2,24.5,0,No Purchase
100209,21,Diploma,Student,Mumbai,Accounting,Instagram,3,1,1.0,0,1,0,1,6,0,0,0,1,9.5,0,No Purchase
100210,23,Bachelor,Working Professional,Bengaluru,Data Science,Google,8,3,1.0,0,6,2,1,1,2,0,0,5,4.3,1,Data Science
100211,30,,Student,Chennai,Accounting,Organic,8,6,2.0,0,3,1,2,1,3,0,1,5,1.7,0,No Purchase
100212,18,Bachelor,Working Professional,Hyderabad,Business Analytics,Google,6,8,0.0,1,2,1,1,0,2,1,0,3,54.5,0,No Purchase
100213,25,Master,Working Professional,Delhi,Digital Marketing,Organic,5,2,0.0,0,1,0,0,2,2,0,0,1,27.2,0,No Purchase
100214,23,Bachelor,Student,Lucknow,Finance,Instagram,6,3,2.0,0,2,1,2,0,1,0,0,2,8.9,0,No Purchase
100215,23,Bachelor,Student,Jaipur,Data Science,Organic,3,1,1.0,0,0,0,0,1,2,0,0,0,6.8,0,No Purchase
100216,30,Diploma,Student,Hyderabad,Data Science,Instagram,10,3,2.0,0,7,1,4,3,3,0,1,3,15.4,1,Data Science
100217,28,Diploma,Student,Pune,Data Science,Google,6,3,0.0,0,3,2,3,0,1,1,0,1,10.4,0,No Purchase
100218,32,Bachelor,Working Professional,Hyderabad,Finance,Organic,7,4,3.0,0,3,3,1,2,4,0,0,3,18.0,0,No Purchase
100219,24,High School,Working Professional,Pune,Data Science,Instagram,0,2,0.0,0,1,0,0,1,2,0,0,1,9.5,0,No Purchase
100220,22,Diploma,Job Seeker,Delhi,Accounting,Instagram,15,7,3.0,1,7,2,3,1,4,0,0,4,10.7,1,Accounting
100221,24,Master,Self Employed,Hyderabad,Finance,Facebook,6,3,1.0,0,6,3,1,3,2,1,1,3,18.5,0,No Purchase
100222,26,Bachelor,Student,Hyderabad,Accounting,Referral,2,2,1.0,0,1,0,0,0,1,0,0,0,42.7,0,No Purchase
100223,26,High School,Self Employed,Other,Finance,Referral,3,4,1.0,0,3,1,0,0,2,0,0,1,15.5,0,No Purchase
100224,20,Bachelor,Job Seeker,Delhi,Finance,Google,7,5,2.0,0,3,1,2,2,2,0,1,3,5.6,0,No Purchase
100225,25,Bachelor,Student,Bengaluru,Digital Marketing,LinkedIn,5,3,0.0,0,3,2,1,2,2,0,0,0,1.7,0,No Purchase
100226,26,Master,Job Seeker,Hyderabad,Data Science,Google,9,3,1.0,0,8,1,3,1,2,0,1,6,9.2,0,No Purchase
100227,38,Bachelor,Working Professional,Lucknow,Accounting,Organic,11,7,5.0,0,4,2,2,3,4,0,0,3,10.7,1,Accounting
100228,34,High School,Working Professional,Hyderabad,Accounting,Organic,10,5,4.0,1,8,4,2,1,2,1,0,3,15.1,1,Accounting
100229,21,Diploma,Working Professional,Bengaluru,Digital Marketing,Instagram,8,4,6.0,0,5,2,1,1,2,1,0,2,37.6,0,No Purchase
100230,24,Diploma,Job Seeker,Pune,Business Analytics,Referral,12,8,2.0,1,4,3,3,1,4,0,1,6,11.6,0,No Purchase
100231,18,Bachelor,Job Seeker,Bengaluru,Digital Marketing,Referral,6,4,1.0,0,3,2,3,1,4,0,0,3,26.8,0,No Purchase
100232,22,Bachelor,,Pune,Digital Marketing,Organic,11,2,2.0,0,3,2,2,0,2,0,0,3,19.2,0,No Purchase
100233,27,Bachelor,Student,Chennai,Business Analytics,Organic,7,4,1.0,0,3,1,3,0,2,0,0,3,8.4,0,No Purchase
100234,31,Bachelor,Self Employed,Pune,Business Analytics,Facebook,10,4,1.0,0,2,1,1,1,4,0,0,3,12.4,0,No Purchase
100235,21,Bachelor,Working Professional,Pune,Business Analytics,Organic,13,3,1.0,0,4,2,1,1,4,0,1,3,27.4,0,No Purchase
100236,22,High School,Job Seeker,Delhi,Accounting,Google,5,2,1.0,0,2,2,2,0,3,0,0,2,3.6,0,No Purchase
100237,18,Diploma,Job Seeker,Chennai,Business Analytics,Organic,10,7,2.0,0,6,3,2,2,3,0,0,4,10.5,1,Business Analytics
100238,24,Bachelor,Student,Other,Finance,Facebook,14,5,2.0,0,7,4,3,2,4,1,1,5,1.1,1,Finance
100239,20,Bachelor,Student,Hyderabad,Business Analytics,LinkedIn,16,7,4.0,0,6,4,5,3,5,1,1,6,1.6,1,Business Analytics
100240,22,Master,Job Seeker,Lucknow,Data Science,Organic,8,1,0.0,0,2,0,0,0,2,0,0,0,31.9,0,No Purchase
100241,21,Diploma,Self Employed,Pune,Data Science,Google,7,3,2.0,1,4,4,1,0,4,0,0,1,4.3,0,No Purchase
100242,25,Bachelor,Job Seeker,Kolkata,Data Science,Organic,6,2,0.0,0,4,0,0,0,3,0,0,2,3.2,0,No Purchase
100243,18,High School,Working Professional,Bengaluru,Digital Marketing,Referral,9,8,1.0,0,5,2,2,1,4,1,0,2,10.6,0,No Purchase
100244,18,Bachelor,Student,Other,Finance,Organic,11,6,2.0,1,6,2,2,1,5,0,1,3,14.6,1,Finance
100245,36,High School,Working Professional,Mumbai,Digital Marketing,Instagram,8,9,1.0,0,2,3,1,0,1,0,1,4,40.5,0,No Purchase
100246,19,Bachelor,Student,Mumbai,Accounting,Organic,8,1,2.0,0,5,0,2,0,1,0,0,5,9.7,0,No Purchase
100247,20,High School,Job Seeker,Delhi,Finance,Google,5,4,1.0,0,2,0,1,0,1,0,0,3,18.6,0,No Purchase
100248,34,Diploma,Working Professional,Pune,Business Analytics,LinkedIn,5,4,2.0,0,2,1,2,1,5,0,0,3,4.9,1,Business Analytics
100249,40,Bachelor,Student,Pune,Finance,Facebook,11,5,1.0,0,3,2,1,3,3,0,0,5,16.9,0,No Purchase
100250,19,Bachelor,Working Professional,Chennai,Accounting,Google,10,6,4.0,0,5,4,1,1,3,0,0,4,9.8,1,Accounting
100251,23,Bachelor,Self Employed,Mumbai,Business Analytics,Organic,16,9,3.0,0,7,2,3,4,6,0,0,5,11.3,1,Business Analytics
100252,27,Bachelor,Working Professional,Chennai,Data Science,Instagram,6,5,3.0,0,6,0,1,1,2,0,0,1,20.2,0,No Purchase
100253,34,Master,Student,Mumbai,Finance,Instagram,14,8,3.0,0,4,2,3,2,6,0,1,5,16.0,1,Finance
100254,20,Diploma,Working Professional,Kolkata,Data Science,Organic,4,2,1.0,1,2,0,0,1,2,0,0,0,5.0,0,No Purchase
100255,24,Bachelor,Working Professional,Bengaluru,Accounting,Instagram,4,2,0.0,0,2,0,0,0,0,0,0,0,4.7,0,No Purchase
100256,29,Master,Student,Hyderabad,Digital Marketing,Google,11,5,3.0,0,4,1,2,1,2,0,0,6,17.8,0,No Purchase
100257,27,Bachelor,Working Professional,Bengaluru,Data Science,Referral,10,5,2.0,0,3,2,2,2,2,0,0,7,8.2,1,Data Science
100258,23,Bachelor,Student,Bengaluru,Data Science,Instagram,4,2,0.0,1,3,0,0,0,3,0,0,3,13.6,0,No Purchase
100259,24,Bachelor,Working Professional,Kolkata,Digital Marketing,Google,5,2,0.0,0,1,0,2,0,4,0,0,3,14.8,0,No Purchase
100260,18,High School,Student,Other,Digital Marketing,Instagram,6,2,1.0,0,3,0,2,1,2,0,0,5,24.4,0,No Purchase
100261,24,Bachelor,Working Professional,Pune,Finance,Facebook,8,4,1.0,1,4,3,1,1,5,0,0,2,9.0,0,No Purchase
100262,24,Bachelor,Working Professional,Bengaluru,Finance,Referral,9,3,2.0,0,5,1,1,3,3,0,0,4,13.8,0,No Purchase
100263,26,Bachelor,Working Professional,Bengaluru,Finance,Facebook,3,2,0.0,0,0,0,0,0,0,0,0,0,13.7,0,No Purchase
100264,22,,Student,Chennai,Data Science,LinkedIn,3,2,0.0,0,2,0,0,0,0,0,0,2,6.7,1,Data Science
100265,27,Diploma,Student,Hyderabad,Accounting,Instagram,6,3,1.0,0,4,1,1,2,2,0,0,5,10.8,0,No Purchase
100266,30,High School,Job Seeker,Lucknow,Accounting,Organic,12,4,2.0,0,4,1,2,1,2,0,1,5,4.3,1,Accounting
100267,26,Bachelor,Self Employed,Pune,Business Analytics,Facebook,7,2,0.0,1,2,0,1,0,4,0,0,1,15.3,0,No Purchase
100268,27,Bachelor,Student,Bengaluru,Accounting,Organic,8,2,0.0,1,2,1,0,1,0,0,0,0,16.0,0,No Purchase
100269,25,Bachelor,Student,Other,Data Science,Referral,6,4,2.0,0,4,2,3,2,3,0,0,4,4.3,0,No Purchase
100270,25,Bachelor,Self Employed,Delhi,Finance,Google,1,0,0.0,0,0,0,0,0,0,0,0,0,3.9,0,No Purchase
100271,21,Bachelor,Student,Chennai,Digital Marketing,Facebook,9,4,0.0,1,4,1,0,0,3,0,1,3,11.5,0,No Purchase
100272,27,Master,Self Employed,Bengaluru,Accounting,Organic,9,6,3.0,0,8,3,3,2,2,0,1,6,12.0,0,No Purchase
100273,25,Bachelor,Job Seeker,Mumbai,Digital Marketing,Instagram,6,3,2.0,0,3,2,1,0,3,0,0,3,7.7,0,No Purchase
100274,35,High School,Student,Delhi,Finance,Instagram,6,0,1.0,0,2,0,0,0,0,0,0,0,32.1,0,No Purchase
100275,33,Bachelor,Student,Chennai,Data Science,Organic,14,6,3.0,1,6,3,4,2,8,0,0,8,10.7,1,Data Science
100276,27,Bachelor,Self Employed,Mumbai,Business Analytics,Organic,9,3,3.0,0,6,2,2,1,4,0,0,5,6.0,0,No Purchase
100277,21,Diploma,Student,Jaipur,Finance,Referral,9,5,2.0,0,5,1,2,1,3,0,0,2,3.7,0,No Purchase
100278,19,Diploma,Working Professional,Bengaluru,Data Science,Organic,10,5,2.0,1,6,1,3,2,2,0,1,4,3.1,0,No Purchase
100279,31,Bachelor,Student,Bengaluru,Accounting,Organic,8,4,7.0,0,3,0,2,1,1,0,0,2,4.8,0,No Purchase
100280,26,Bachelor,Working Professional,Chennai,Digital Marketing,Facebook,10,6,1.0,0,2,1,1,1,2,0,0,5,3.0,0,No Purchase
100281,27,Master,Job Seeker,Mumbai,Finance,Organic,11,7,3.0,1,8,3,2,1,5,1,1,5,16.8,0,No Purchase
100282,18,Bachelor,Working Professional,Delhi,Accounting,Google,4,3,1.0,0,1,1,4,1,2,0,0,1,22.9,0,No Purchase
100283,30,Diploma,Student,Hyderabad,Finance,Google,14,4,2.0,1,6,1,4,1,2,0,0,3,25.8,0,No Purchase
100284,27,Bachelor,Working Professional,Pune,Business Analytics,Referral,4,1,0.0,1,1,1,0,0,2,0,0,0,3.9,0,No Purchase
100285,19,Bachelor,Working Professional,Hyderabad,Digital Marketing,Referral,5,4,1.0,0,3,2,1,3,3,0,1,2,28.0,0,No Purchase
100286,23,Master,Student,Hyderabad,Digital Marketing,Instagram,10,2,4.0,0,4,2,1,3,4,0,1,2,8.7,0,No Purchase
100287,26,Bachelor,Job Seeker,Chennai,Data Science,Referral,10,6,5.0,1,9,4,4,1,4,0,1,5,12.2,1,Data Science
100288,25,Bachelor,Working Professional,Lucknow,Accounting,Google,8,3,1.0,0,3,1,3,2,4,0,0,3,16.7,0,No Purchase
100289,24,Master,Student,Bengaluru,Digital Marketing,Organic,5,0,0.0,0,4,0,0,0,0,0,0,0,12.5,0,No Purchase
100290,24,Bachelor,Self Employed,Lucknow,Data Science,Instagram,10,4,2.0,0,4,2,3,1,3,0,1,5,27.0,0,No Purchase
100291,24,Diploma,Student,Delhi,Data Science,Referral,7,1,0.0,0,3,1,0,0,4,0,0,0,39.5,0,No Purchase
100292,26,Bachelor,Student,Hyderabad,Business Analytics,LinkedIn,11,7,3.0,1,6,1,3,2,3,0,0,3,20.7,0,No Purchase
100293,32,Bachelor,Student,Bengaluru,Business Analytics,Facebook,9,4,1.0,0,6,2,2,2,4,0,0,3,20.8,0,No Purchase
100294,18,Bachelor,Student,Hyderabad,Business Analytics,Referral,2,3,0.0,0,0,0,0,0,1,0,0,3,27.8,0,No Purchase
100295,24,Master,Student,Delhi,Accounting,Google,6,3,2.0,0,3,3,4,3,4,0,0,3,9.4,1,Accounting
100296,26,Diploma,Student,Mumbai,Data Science,Google,3,4,0.0,0,1,0,0,1,2,0,0,3,6.6,1,Data Science
100297,26,Bachelor,Job Seeker,Bengaluru,Data Science,LinkedIn,11,5,6.0,1,5,3,4,4,4,1,0,7,0.1,1,Data Science
100298,23,High School,Working Professional,Bengaluru,Digital Marketing,Organic,6,2,0.0,0,1,0,0,0,1,0,0,0,15.1,0,No Purchase
100299,18,High School,Student,Bengaluru,Business Analytics,Organic,13,6,1.0,1,5,1,5,1,2,0,0,1,7.9,0,No Purchase
100300,27,Bachelor,Working Professional,Hyderabad,Finance,LinkedIn,3,2,1.0,0,2,0,0,1,4,0,0,1,6.8,0,No Purchase
100301,34,Bachelor,Working Professional,Mumbai,Finance,Google,14,5,2.0,0,9,2,2,1,5,0,1,4,0.1,1,Digital Marketing
100302,18,Bachelor,Working Professional,Pune,Business Analytics,Organic,2,1,1.0,0,0,0,0,0,0,0,0,3,5.0,0,No Purchase
100303,29,Bachelor,Self Employed,Bengaluru,Data Science,Google,16,9,6.0,0,8,5,5,2,5,0,0,8,23.4,1,Data Science
100304,23,High School,Student,Delhi,Data Science,Referral,5,5,0.0,0,4,0,2,1,3,0,1,2,24.0,0,No Purchase
100305,25,Bachelor,Student,Bengaluru,Business Analytics,Organic,6,1,0.0,1,3,1,0,0,3,0,1,1,34.7,0,No Purchase
100306,20,Bachelor,Student,Pune,Accounting,Organic,9,5,2.0,0,5,2,2,3,4,0,0,3,0.8,1,Accounting
100307,23,Bachelor,Student,Pune,Digital Marketing,Instagram,5,2,1.0,0,4,3,3,1,2,0,0,1,7.3,1,Digital Marketing
100308,32,Bachelor,Working Professional,Lucknow,Business Analytics,LinkedIn,8,2,1.0,0,2,1,2,0,3,0,0,3,7.7,0,No Purchase
100309,28,Master,Student,Bengaluru,Business Analytics,Referral,4,5,2.0,0,4,0,1,0,1,0,0,0,17.6,0,No Purchase
100310,34,Bachelor,Working Professional,Pune,Finance,LinkedIn,7,4,2.0,0,3,0,0,0,3,0,0,3,6.5,0,No Purchase
100311,31,Bachelor,Self Employed,Hyderabad,Accounting,Facebook,6,2,0.0,0,2,0,1,1,1,0,0,0,6.0,0,No Purchase
100312,27,Bachelor,Job Seeker,Lucknow,Accounting,Instagram,9,3,5.0,0,5,2,2,1,3,0,0,5,4.0,0,No Purchase
100313,34,Bachelor,Working Professional,Kolkata,Business Analytics,LinkedIn,6,6,2.0,0,5,2,3,2,3,0,0,3,10.2,0,No Purchase
100314,27,Master,Working Professional,Mumbai,Data Science,Organic,8,8,3.0,1,3,1,2,1,2,0,0,3,12.2,1,Data Science
100315,29,Bachelor,Working Professional,Other,Digital Marketing,Google,6,2,0.0,0,2,1,2,1,3,0,0,3,9.1,0,No Purchase
100316,24,Bachelor,Working Professional,Bengaluru,Business Analytics,Facebook,9,4,2.0,1,8,1,4,2,3,0,0,4,5.9,1,Business Analytics
100317,25,Bachelor,Student,Other,Finance,Google,8,2,2.0,0,4,0,2,0,4,0,0,0,27.4,0,No Purchase
100318,22,Bachelor,Student,Bengaluru,Digital Marketing,Organic,9,1,1.0,0,1,2,1,1,2,0,0,1,4.9,1,Digital Marketing
100319,30,Master,Student,Hyderabad,Data Science,Facebook,4,5,1.0,0,2,0,1,0,2,1,0,4,7.4,1,Data Science
100320,19,Master,Working Professional,Pune,Data Science,Instagram,13,7,2.0,1,7,3,3,2,4,0,1,5,12.1,1,Data Science
100321,29,High School,Working Professional,Delhi,Data Science,Google,6,4,1.0,0,6,0,1,0,2,0,0,3,11.4,0,No Purchase
100322,24,Diploma,Student,Kolkata,Accounting,Instagram,7,3,0.0,0,3,0,0,1,3,1,0,2,19.7,0,No Purchase
100323,31,Bachelor,Student,Delhi,Data Science,Instagram,9,6,2.0,0,6,1,1,1,2,0,0,5,3.7,1,Data Science
100324,29,Bachelor,Job Seeker,Mumbai,Accounting,LinkedIn,8,6,1.0,0,3,0,1,0,2,0,0,4,0.9,0,No Purchase
100325,34,Master,Student,Bengaluru,Finance,LinkedIn,4,5,1.0,0,3,2,1,3,3,0,0,3,10.1,0,No Purchase
100326,29,Bachelor,Student,Other,Data Science,Facebook,2,1,0.0,0,1,1,0,2,2,0,0,2,24.5,0,No Purchase
100327,18,Bachelor,Student,Other,Data Science,LinkedIn,10,5,4.0,0,3,4,2,3,3,0,0,3,19.9,1,Data Science
100328,25,Bachelor,Student,Hyderabad,Digital Marketing,Organic,3,1,0.0,0,4,1,0,0,1,0,0,1,16.6,0,No Purchase
100329,19,Diploma,Job Seeker,Pune,Finance,Organic,10,6,3.0,0,7,2,2,1,3,0,1,4,4.9,1,Finance
100330,22,High School,Student,Mumbai,Digital Marketing,Instagram,6,9,2.0,0,7,1,1,1,3,0,0,1,8.9,0,No Purchase
100331,33,Bachelor,Student,Bengaluru,Business Analytics,Organic,0,2,0.0,0,1,0,0,0,0,0,0,0,17.1,0,No Purchase
100332,28,High School,Self Employed,Other,Digital Marketing,LinkedIn,11,5,2.0,0,5,1,4,1,2,1,1,2,11.3,1,Digital Marketing
100333,22,Bachelor,Working Professional,Lucknow,Digital Marketing,Organic,11,5,3.0,0,4,4,2,1,3,1,1,5,19.0,0,No Purchase
100334,20,Bachelor,Working Professional,Chennai,Digital Marketing,Referral,9,4,1.0,1,5,1,2,1,3,0,0,2,0.1,1,Digital Marketing
100335,25,Bachelor,Working Professional,Bengaluru,Accounting,Google,7,2,1.0,0,3,1,1,0,2,0,0,1,11.5,1,Accounting
100336,19,Diploma,Student,Kolkata,Finance,Instagram,8,2,1.0,0,3,0,0,5,4,0,0,5,19.0,0,No Purchase
100337,22,Master,Student,Other,Data Science,Organic,4,4,0.0,0,3,1,0,0,2,0,0,4,8.0,1,Data Science
100338,27,Bachelor,Student,Other,Business Analytics,Google,7,3,1.0,1,4,2,2,0,4,0,0,2,7.1,0,No Purchase
100339,31,Bachelor,Student,Pune,Business Analytics,Facebook,11,5,2.0,0,6,2,2,1,3,1,0,3,5.1,0,No Purchase
100340,28,Bachelor,Student,Mumbai,Digital Marketing,Organic,6,4,2.0,0,4,1,1,1,1,0,1,2,17.0,0,No Purchase
100341,18,Bachelor,Working Professional,Other,Accounting,LinkedIn,5,3,1.0,0,3,0,0,1,1,0,0,2,9.0,0,No Purchase
100342,27,,Student,Pune,Accounting,Organic,3,3,0.0,0,3,0,0,0,2,1,0,4,37.5,0,No Purchase
100343,25,Bachelor,Student,Delhi,Data Science,Referral,9,6,2.0,0,3,3,1,2,4,0,0,5,8.2,0,No Purchase
100344,27,Bachelor,Working Professional,Delhi,Finance,Instagram,13,6,3.0,0,9,3,3,1,4,0,0,7,32.7,1,Finance
100345,33,Diploma,Student,Pune,Finance,Organic,8,4,2.0,0,4,1,2,2,5,0,0,4,29.8,0,No Purchase
100346,18,Diploma,Working Professional,Lucknow,Digital Marketing,Organic,5,4,0.0,1,4,0,0,0,4,0,0,2,4.3,0,No Purchase
100347,22,Bachelor,Student,Other,Accounting,Facebook,7,5,1.0,0,3,1,4,1,3,0,0,2,5.0,0,No Purchase
100348,28,Bachelor,Working Professional,Other,Finance,LinkedIn,11,6,2.0,0,6,2,2,1,3,1,0,3,21.8,1,Finance
100349,18,Bachelor,Job Seeker,Pune,Finance,Instagram,10,4,3.0,0,9,1,3,1,4,0,0,4,1.5,1,Finance
100350,32,Master,Working Professional,Other,Business Analytics,Referral,9,5,5.0,0,8,1,3,1,3,0,0,5,6.8,0,No Purchase
100351,27,Bachelor,Job Seeker,Mumbai,Digital Marketing,Organic,9,4,3.0,0,3,1,2,2,2,0,0,3,4.6,1,Digital Marketing
100352,29,High School,Student,Delhi,Business Analytics,LinkedIn,18,8,6.0,0,13,3,5,2,4,1,1,9,17.6,0,No Purchase
100353,22,Bachelor,Student,Delhi,Finance,Facebook,4,1,0.0,0,3,0,0,1,1,0,0,2,29.0,0,No Purchase
100354,29,High School,Student,Lucknow,Finance,Facebook,11,6,6.0,1,7,3,5,2,6,0,1,6,23.4,1,Finance
100355,30,Bachelor,Student,Other,Accounting,LinkedIn,8,3,2.0,0,6,1,4,1,2,0,0,4,13.3,0,No Purchase
100356,26,Bachelor,Job Seeker,Lucknow,Data Science,Facebook,12,7,3.0,1,9,3,5,2,6,1,1,5,13.5,1,Data Science
100357,26,Bachelor,Student,Other,Finance,Google,2,1,0.0,0,0,0,2,0,1,0,0,0,37.7,0,No Purchase
100358,26,Bachelor,Student,Pune,Accounting,Facebook,12,8,3.0,0,5,2,4,4,4,1,0,6,6.5,0,No Purchase
100359,21,Bachelor,,Kolkata,Digital Marketing,Referral,13,6,5.0,0,8,2,4,2,4,0,1,8,8.5,1,Digital Marketing
100360,24,Bachelor,Student,Bengaluru,Finance,Organic,6,5,1.0,0,7,0,1,0,1,0,0,4,2.2,1,Finance
100361,24,Diploma,Working Professional,Kolkata,Data Science,Google,4,1,1.0,0,2,0,1,1,5,0,0,1,2.5,1,Data Science
100362,27,Bachelor,Student,Kolkata,Finance,Referral,17,8,3.0,1,9,5,4,3,4,0,0,6,16.2,1,Digital Marketing
100363,30,Master,Self Employed,Hyderabad,Accounting,Referral,5,1,3.0,1,2,0,0,1,2,0,0,0,51.4,0,No Purchase
100364,20,High School,Student,Delhi,Digital Marketing,Organic,13,5,3.0,1,7,3,3,2,3,0,0,7,13.9,0,No Purchase
100365,24,Bachelor,Working Professional,Bengaluru,Business Analytics,Instagram,12,6,3.0,0,7,2,5,4,6,0,1,6,4.8,1,Business Analytics
100366,32,Diploma,Working Professional,Jaipur,Data Science,Organic,6,5,1.0,0,3,3,1,1,2,0,1,5,32.0,0,No Purchase
100367,21,Bachelor,Self Employed,Pune,Accounting,Organic,6,6,3.0,1,2,3,1,1,3,0,1,3,20.7,0,No Purchase
100368,21,High School,Self Employed,Bengaluru,Finance,Google,12,7,4.0,1,11,2,4,4,5,0,1,8,12.4,1,Finance
100369,26,Bachelor,Job Seeker,Other,Digital Marketing,Organic,7,5,0.0,0,1,0,0,1,3,0,1,1,20.0,0,No Purchase
100370,29,High School,Student,Bengaluru,Business Analytics,Referral,4,3,1.0,0,4,1,0,0,2,0,0,2,14.3,0,No Purchase
100371,25,Bachelor,Working Professional,Bengaluru,Finance,Facebook,0,0,0.0,1,0,0,0,1,0,0,0,0,27.0,0,No Purchase
100372,32,Diploma,Job Seeker,Lucknow,Business Analytics,Organic,13,4,2.0,0,7,3,2,1,3,0,1,4,1.6,0,No Purchase
100373,29,Bachelor,Working Professional,Bengaluru,Data Science,Google,6,3,1.0,0,3,1,0,1,1,0,1,1,14.2,0,No Purchase
100374,29,Diploma,Job Seeker,Hyderabad,Business Analytics,Instagram,11,5,2.0,1,7,4,2,2,2,1,0,5,6.3,1,Business Analytics
100375,28,Bachelor,Job Seeker,Kolkata,Digital Marketing,LinkedIn,10,4,2.0,0,3,1,1,0,2,0,0,4,1.1,1,Digital Marketing
100376,37,Master,Student,Hyderabad,Data Science,Google,12,6,2.0,1,4,2,4,1,3,0,0,9,12.9,0,No Purchase
100377,24,Diploma,Student,Bengaluru,Digital Marketing,LinkedIn,12,6,3.0,1,7,2,4,1,3,0,1,4,15.5,1,Digital Marketing
100378,18,Master,Student,Delhi,Accounting,Referral,8,2,1.0,0,1,0,0,1,1,0,0,1,29.7,0,No Purchase
100379,33,Bachelor,Working Professional,Jaipur,Business Analytics,Google,5,4,1.0,0,2,2,1,0,3,0,0,3,6.6,0,No Purchase
100380,23,Bachelor,Working Professional,Pune,Finance,Google,13,5,1.0,1,5,3,4,1,2,1,1,2,10.1,1,Digital Marketing
100381,26,Bachelor,Student,Jaipur,Accounting,Google,14,8,2.0,1,5,3,3,2,4,0,0,4,15.5,0,No Purchase
100382,32,Diploma,Working Professional,Pune,Accounting,Organic,5,4,1.0,0,2,2,1,3,3,0,0,4,7.0,0,No Purchase
100383,18,Bachelor,Student,Mumbai,Data Science,Instagram,9,4,2.0,0,4,1,1,2,3,1,0,4,0.3,0,No Purchase
100384,19,High School,Student,Bengaluru,Business Analytics,Referral,10,7,4.0,0,4,2,3,2,4,1,0,4,2.0,0,No Purchase
100385,18,Bachelor,Working Professional,Bengaluru,Digital Marketing,Organic,4,4,4.0,0,4,1,0,1,3,0,0,2,13.2,1,Digital Marketing
100386,21,Bachelor,Working Professional,Kolkata,Accounting,LinkedIn,8,2,1.0,0,1,0,2,0,3,0,0,5,13.3,0,No Purchase
100387,27,Master,Student,Pune,Business Analytics,Organic,6,4,1.0,0,7,0,2,1,2,0,0,1,7.1,1,Business Analytics
100388,28,Diploma,Working Professional,Chennai,Business Analytics,Facebook,12,7,4.0,0,8,2,4,1,5,0,1,4,4.2,0,No Purchase
100389,26,Master,Job Seeker,Kolkata,Business Analytics,Google,13,6,3.0,0,7,3,3,2,7,1,0,5,4.7,1,Business Analytics
100390,18,High School,Working Professional,Bengaluru,Data Science,Instagram,4,3,1.0,0,2,1,3,0,2,0,0,2,6.9,1,Data Science
100391,18,Bachelor,Self Employed,Jaipur,Business Analytics,Instagram,13,9,2.0,0,6,3,6,1,6,0,0,5,7.5,1,Business Analytics
100392,25,Bachelor,Student,Hyderabad,Finance,LinkedIn,8,4,2.0,0,2,1,2,3,5,0,1,6,36.2,0,No Purchase
100393,23,Diploma,Student,Chennai,Accounting,Organic,3,2,1.0,0,5,0,0,1,1,0,0,3,37.1,0,No Purchase
100394,27,High School,Student,Mumbai,Business Analytics,Instagram,5,2,0.0,0,5,0,1,0,1,0,0,2,13.5,0,No Purchase
100395,29,Bachelor,Working Professional,Mumbai,Data Science,Facebook,12,3,1.0,0,5,1,2,3,3,0,0,2,3.6,0,No Purchase
100396,26,Diploma,Student,Kolkata,Data Science,Instagram,4,3,,0,2,0,1,0,1,1,0,7,12.5,0,No Purchase
100397,29,Bachelor,Self Employed,Bengaluru,Business Analytics,Facebook,8,4,2.0,0,6,2,3,2,4,1,0,4,4.8,0,No Purchase
100398,26,Master,Working Professional,Jaipur,Data Science,Google,6,6,1.0,0,0,1,0,0,4,0,0,2,10.6,0,No Purchase
100399,28,Bachelor,Job Seeker,Chennai,Data Science,Organic,5,1,0.0,1,2,1,1,1,2,0,0,2,23.3,0,No Purchase
100400,21,High School,Student,Chennai,Finance,Referral,10,5,2.0,0,5,3,3,1,4,0,1,3,4.9,1,Digital Marketing
100401,24,High School,Working Professional,Bengaluru,Digital Marketing,Referral,8,3,4.0,0,5,3,5,1,4,0,0,5,16.2,0,No Purchase
100402,26,High School,Student,Jaipur,Accounting,Google,8,4,2.0,0,4,2,2,1,2,0,0,3,7.1,0,No Purchase
100403,29,Bachelor,Working Professional,Other,Finance,Facebook,6,2,0.0,0,2,1,1,0,5,0,1,3,22.6,0,No Purchase
